term_id	exclusion_reason
NCIT:C100547	MONDO:excludeNonDisease
NCIT:C100548	MONDO:excludeNonDisease
NCIT:C100549	MONDO:excludeNonDisease
NCIT:C10055	MONDO:excludeNonDisease
NCIT:C100550	MONDO:excludeNonDisease
NCIT:C100551	MONDO:excludeNonDisease
NCIT:C100552	MONDO:excludeNonDisease
NCIT:C100553	MONDO:excludeNonDisease
NCIT:C100554	MONDO:excludeNonDisease
NCIT:C100555	MONDO:excludeNonDisease
NCIT:C100556	MONDO:excludeNonDisease
NCIT:C100557	MONDO:excludeNonDisease
NCIT:C100558	MONDO:excludeNonDisease
NCIT:C100559	MONDO:excludeNonDisease
NCIT:C10056	MONDO:excludeNonDisease
NCIT:C100560	MONDO:excludeNonDisease
NCIT:C100561	MONDO:excludeNonDisease
NCIT:C100562	MONDO:excludeNonDisease
NCIT:C100563	MONDO:excludeNonDisease
NCIT:C100564	MONDO:excludeNonDisease
NCIT:C100565	MONDO:excludeNonDisease
NCIT:C100566	MONDO:excludeNonDisease
NCIT:C100567	MONDO:excludeNonDisease
NCIT:C100568	MONDO:excludeNonDisease
NCIT:C100569	MONDO:excludeNonDisease
NCIT:C10057	MONDO:excludeNonDisease
NCIT:C100570	MONDO:excludeNonDisease
NCIT:C100571	MONDO:excludeNonDisease
NCIT:C100572	MONDO:excludeNonDisease
NCIT:C100573	MONDO:excludeNonDisease
NCIT:C100574	MONDO:excludeNonDisease
NCIT:C100575	MONDO:excludeNonDisease
NCIT:C100576	MONDO:excludeNonDisease
NCIT:C100577	MONDO:excludeNonDisease
NCIT:C100578	MONDO:excludeNonDisease
NCIT:C100579	MONDO:excludeNonDisease
NCIT:C10058	MONDO:excludeNonDisease
NCIT:C100580	MONDO:excludeNonDisease
NCIT:C100581	MONDO:excludeNonDisease
NCIT:C100582	MONDO:excludeNonDisease
NCIT:C100583	MONDO:excludeNonDisease
NCIT:C100584	MONDO:excludeNonDisease
NCIT:C100585	MONDO:excludeNonDisease
NCIT:C100586	MONDO:excludeNonDisease
NCIT:C100587	MONDO:excludeNonDisease
NCIT:C100588	MONDO:excludeNonDisease
NCIT:C100589	MONDO:excludeNonDisease
NCIT:C10059	MONDO:excludeNonDisease
NCIT:C100590	MONDO:excludeNonDisease
NCIT:C100591	MONDO:excludeNonDisease
NCIT:C100592	MONDO:excludeNonDisease
NCIT:C100593	MONDO:excludeNonDisease
NCIT:C100594	MONDO:excludeNonDisease
NCIT:C100595	MONDO:excludeNonDisease
NCIT:C100596	MONDO:excludeNonDisease
NCIT:C100597	MONDO:excludeNonDisease
NCIT:C100598	MONDO:excludeNonDisease
NCIT:C100599	MONDO:excludeNonDisease
NCIT:C1006	MONDO:excludeNonDisease
NCIT:C10060	MONDO:excludeNonDisease
NCIT:C100600	MONDO:excludeNonDisease
NCIT:C100601	MONDO:excludeNonDisease
NCIT:C100602	MONDO:excludeNonDisease
NCIT:C100603	MONDO:excludeNonDisease
NCIT:C100604	MONDO:excludeNonDisease
NCIT:C100605	MONDO:excludeNonDisease
NCIT:C100606	MONDO:excludeNonDisease
NCIT:C100607	MONDO:excludeNonDisease
NCIT:C100608	MONDO:excludeNonDisease
NCIT:C100609	MONDO:excludeNonDisease
NCIT:C10061	MONDO:excludeNonDisease
NCIT:C100610	MONDO:excludeNonDisease
NCIT:C100611	MONDO:excludeNonDisease
NCIT:C100612	MONDO:excludeNonDisease
NCIT:C100613	MONDO:excludeNonDisease
NCIT:C100614	MONDO:excludeNonDisease
NCIT:C100615	MONDO:excludeNonDisease
NCIT:C100616	MONDO:excludeNonDisease
NCIT:C100617	MONDO:excludeNonDisease
NCIT:C100618	MONDO:excludeNonDisease
NCIT:C100619	MONDO:excludeNonDisease
NCIT:C10062	MONDO:excludeNonDisease
NCIT:C100620	MONDO:excludeNonDisease
NCIT:C100621	MONDO:excludeNonDisease
NCIT:C100622	MONDO:excludeNonDisease
NCIT:C100623	MONDO:excludeNonDisease
NCIT:C100624	MONDO:excludeNonDisease
NCIT:C100625	MONDO:excludeNonDisease
NCIT:C100626	MONDO:excludeNonDisease
NCIT:C100627	MONDO:excludeNonDisease
NCIT:C100628	MONDO:excludeNonDisease
NCIT:C100629	MONDO:excludeNonDisease
NCIT:C10063	MONDO:excludeNonDisease
NCIT:C100630	MONDO:excludeNonDisease
NCIT:C100631	MONDO:excludeNonDisease
NCIT:C100632	MONDO:excludeNonDisease
NCIT:C100633	MONDO:excludeNonDisease
NCIT:C100634	MONDO:excludeNonDisease
NCIT:C100635	MONDO:excludeNonDisease
NCIT:C100636	MONDO:excludeNonDisease
NCIT:C100637	MONDO:excludeNonDisease
NCIT:C100638	MONDO:excludeNonDisease
NCIT:C100639	MONDO:excludeNonDisease
NCIT:C10064	MONDO:excludeNonDisease
NCIT:C100640	MONDO:excludeNonDisease
NCIT:C100641	MONDO:excludeNonDisease
NCIT:C100642	MONDO:excludeNonDisease
NCIT:C100643	MONDO:excludeNonDisease
NCIT:C100644	MONDO:excludeNonDisease
NCIT:C100645	MONDO:excludeNonDisease
NCIT:C100646	MONDO:excludeNonDisease
NCIT:C100647	MONDO:excludeNonDisease
NCIT:C100648	MONDO:excludeNonDisease
NCIT:C100649	MONDO:excludeNonDisease
NCIT:C10065	MONDO:excludeNonDisease
NCIT:C100650	MONDO:excludeNonDisease
NCIT:C100651	MONDO:excludeNonDisease
NCIT:C100652	MONDO:excludeNonDisease
NCIT:C100653	MONDO:excludeNonDisease
NCIT:C100654	MONDO:excludeNonDisease
NCIT:C100655	MONDO:excludeNonDisease
NCIT:C100656	MONDO:excludeNonDisease
NCIT:C100657	MONDO:excludeNonDisease
NCIT:C100658	MONDO:excludeNonDisease
NCIT:C100659	MONDO:excludeNonDisease
NCIT:C10066	MONDO:excludeNonDisease
NCIT:C100660	MONDO:excludeNonDisease
NCIT:C100661	MONDO:excludeNonDisease
NCIT:C100662	MONDO:excludeNonDisease
NCIT:C100663	MONDO:excludeNonDisease
NCIT:C100664	MONDO:excludeNonDisease
NCIT:C100665	MONDO:excludeNonDisease
NCIT:C100666	MONDO:excludeNonDisease
NCIT:C100667	MONDO:excludeNonDisease
NCIT:C100668	MONDO:excludeNonDisease
NCIT:C100669	MONDO:excludeNonDisease
NCIT:C10067	MONDO:excludeNonDisease
NCIT:C100670	MONDO:excludeNonDisease
NCIT:C100671	MONDO:excludeNonDisease
NCIT:C100672	MONDO:excludeNonDisease
NCIT:C100673	MONDO:excludeNonDisease
NCIT:C100674	MONDO:excludeNonDisease
NCIT:C100675	MONDO:excludeNonDisease
NCIT:C100676	MONDO:excludeNonDisease
NCIT:C100677	MONDO:excludeNonDisease
NCIT:C100678	MONDO:excludeNonDisease
NCIT:C100679	MONDO:excludeNonDisease
NCIT:C10068	MONDO:excludeNonDisease
NCIT:C100680	MONDO:excludeNonDisease
NCIT:C100681	MONDO:excludeNonDisease
NCIT:C100682	MONDO:excludeNonDisease
NCIT:C100683	MONDO:excludeNonDisease
NCIT:C100684	MONDO:excludeNonDisease
NCIT:C100685	MONDO:excludeNonDisease
NCIT:C100686	MONDO:excludeNonDisease
NCIT:C100687	MONDO:excludeNonDisease
NCIT:C100688	MONDO:excludeNonDisease
NCIT:C100689	MONDO:excludeNonDisease
NCIT:C10069	MONDO:excludeNonDisease
NCIT:C100690	MONDO:excludeNonDisease
NCIT:C100691	MONDO:excludeNonDisease
NCIT:C100692	MONDO:excludeNonDisease
NCIT:C100693	MONDO:excludeNonDisease
NCIT:C100694	MONDO:excludeNonDisease
NCIT:C100695	MONDO:excludeNonDisease
NCIT:C100696	MONDO:excludeNonDisease
NCIT:C100697	MONDO:excludeNonDisease
NCIT:C100698	MONDO:excludeNonDisease
NCIT:C100699	MONDO:excludeNonDisease
NCIT:C1007	MONDO:excludeNonDisease
NCIT:C10070	MONDO:excludeNonDisease
NCIT:C100700	MONDO:excludeNonDisease
NCIT:C100701	MONDO:excludeNonDisease
NCIT:C100702	MONDO:excludeNonDisease
NCIT:C100703	MONDO:excludeNonDisease
NCIT:C100704	MONDO:excludeNonDisease
NCIT:C100705	MONDO:excludeNonDisease
NCIT:C100706	MONDO:excludeNonDisease
NCIT:C100707	MONDO:excludeNonDisease
NCIT:C100708	MONDO:excludeNonDisease
NCIT:C100709	MONDO:excludeNonDisease
NCIT:C10071	MONDO:excludeNonDisease
NCIT:C100710	MONDO:excludeNonDisease
NCIT:C100711	MONDO:excludeNonDisease
NCIT:C100712	MONDO:excludeNonDisease
NCIT:C100713	MONDO:excludeNonDisease
NCIT:C100714	MONDO:excludeNonDisease
NCIT:C100715	MONDO:excludeNonDisease
NCIT:C100716	MONDO:excludeNonDisease
NCIT:C100717	MONDO:excludeNonDisease
NCIT:C100718	MONDO:excludeNonDisease
NCIT:C100719	MONDO:excludeNonDisease
NCIT:C10072	MONDO:excludeNonDisease
NCIT:C100720	MONDO:excludeNonDisease
NCIT:C100721	MONDO:excludeNonDisease
NCIT:C100722	MONDO:excludeNonDisease
NCIT:C100723	MONDO:excludeNonDisease
NCIT:C100724	MONDO:excludeNonDisease
NCIT:C100725	MONDO:excludeNonDisease
NCIT:C100726	MONDO:excludeNonDisease
NCIT:C100727	MONDO:excludeNonDisease
NCIT:C100728	MONDO:excludeNonDisease
NCIT:C100729	MONDO:excludeNonDisease
NCIT:C10073	MONDO:excludeNonDisease
NCIT:C100730	MONDO:excludeNonDisease
NCIT:C100731	MONDO:excludeNonDisease
NCIT:C100732	MONDO:excludeNonDisease
NCIT:C100733	MONDO:excludeNonDisease
NCIT:C100734	MONDO:excludeNonDisease
NCIT:C100735	MONDO:excludeNonDisease
NCIT:C100736	MONDO:excludeNonDisease
NCIT:C100737	MONDO:excludeNonDisease
NCIT:C100738	MONDO:excludeNonDisease
NCIT:C100739	MONDO:excludeNonDisease
NCIT:C10074	MONDO:excludeNonDisease
NCIT:C100740	MONDO:excludeNonDisease
NCIT:C100741	MONDO:excludeNonDisease
NCIT:C100742	MONDO:excludeNonDisease
NCIT:C100743	MONDO:excludeNonDisease
NCIT:C100744	MONDO:excludeNonDisease
NCIT:C100745	MONDO:excludeNonDisease
NCIT:C100746	MONDO:excludeNonDisease
NCIT:C100747	MONDO:excludeNonDisease
NCIT:C100748	MONDO:excludeNonDisease
NCIT:C100749	MONDO:excludeNonDisease
NCIT:C10075	MONDO:excludeNonDisease
NCIT:C100750	MONDO:excludeNonDisease
NCIT:C100751	MONDO:excludeNonDisease
NCIT:C100752	MONDO:excludeNonDisease
NCIT:C100753	MONDO:excludeNonDisease
NCIT:C100754	MONDO:excludeNonDisease
NCIT:C100755	MONDO:excludeNonDisease
NCIT:C100756	MONDO:excludeNonDisease
NCIT:C100757	MONDO:excludeNonDisease
NCIT:C100758	MONDO:excludeNonDisease
NCIT:C100759	MONDO:excludeNonDisease
NCIT:C10076	MONDO:excludeNonDisease
NCIT:C100760	MONDO:excludeNonDisease
NCIT:C100761	MONDO:excludeNonDisease
NCIT:C100762	MONDO:excludeNonDisease
NCIT:C100763	MONDO:excludeNonDisease
NCIT:C100764	MONDO:excludeNonDisease
NCIT:C100765	MONDO:excludeNonDisease
NCIT:C100766	MONDO:excludeNonDisease
NCIT:C100767	MONDO:excludeNonDisease
NCIT:C100768	MONDO:excludeNonDisease
NCIT:C100769	MONDO:excludeNonDisease
NCIT:C10077	MONDO:excludeNonDisease
NCIT:C100771	MONDO:excludeNonDisease
NCIT:C100772	MONDO:excludeNonDisease
NCIT:C100773	MONDO:excludeNonDisease
NCIT:C100774	MONDO:excludeNonDisease
NCIT:C100775	MONDO:excludeNonDisease
NCIT:C100776	MONDO:excludeNonDisease
NCIT:C100777	MONDO:excludeNonDisease
NCIT:C100778	MONDO:excludeNonDisease
NCIT:C100779	MONDO:excludeNonDisease
NCIT:C10078	MONDO:excludeNonDisease
NCIT:C100780	MONDO:excludeNonDisease
NCIT:C100781	MONDO:excludeNonDisease
NCIT:C100782	MONDO:excludeNonDisease
NCIT:C100783	MONDO:excludeNonDisease
NCIT:C100784	MONDO:excludeNonDisease
NCIT:C100785	MONDO:excludeNonDisease
NCIT:C100786	MONDO:excludeNonDisease
NCIT:C100787	MONDO:excludeNonDisease
NCIT:C100788	MONDO:excludeNonDisease
NCIT:C100789	MONDO:excludeNonDisease
NCIT:C10079	MONDO:excludeNonDisease
NCIT:C100790	MONDO:excludeNonDisease
NCIT:C100791	MONDO:excludeNonDisease
NCIT:C100792	MONDO:excludeNonDisease
NCIT:C100793	MONDO:excludeNonDisease
NCIT:C100794	MONDO:excludeNonDisease
NCIT:C100795	MONDO:excludeNonDisease
NCIT:C100796	MONDO:excludeNonDisease
NCIT:C100797	MONDO:excludeNonDisease
NCIT:C100798	MONDO:excludeNonDisease
NCIT:C100799	MONDO:excludeNonDisease
NCIT:C1008	MONDO:excludeNonDisease
NCIT:C10080	MONDO:excludeNonDisease
NCIT:C100800	MONDO:excludeNonDisease
NCIT:C100801	MONDO:excludeNonDisease
NCIT:C100802	MONDO:excludeNonDisease
NCIT:C100803	MONDO:excludeNonDisease
NCIT:C100804	MONDO:excludeNonDisease
NCIT:C100805	MONDO:excludeNonDisease
NCIT:C100806	MONDO:excludeNonDisease
NCIT:C100808	MONDO:excludeNonDisease
NCIT:C100809	MONDO:excludeNonDisease
NCIT:C10081	MONDO:excludeNonDisease
NCIT:C100810	MONDO:excludeNonDisease
NCIT:C100811	MONDO:excludeNonDisease
NCIT:C100812	MONDO:excludeNonDisease
NCIT:C100813	MONDO:excludeNonDisease
NCIT:C100814	MONDO:excludeNonDisease
NCIT:C100815	MONDO:excludeNonDisease
NCIT:C100816	MONDO:excludeNonDisease
NCIT:C100817	MONDO:excludeNonDisease
NCIT:C100818	MONDO:excludeNonDisease
NCIT:C100819	MONDO:excludeNonDisease
NCIT:C10082	MONDO:excludeNonDisease
NCIT:C100820	MONDO:excludeNonDisease
NCIT:C100821	MONDO:excludeNonDisease
NCIT:C100822	MONDO:excludeNonDisease
NCIT:C100823	MONDO:excludeNonDisease
NCIT:C100824	MONDO:excludeNonDisease
NCIT:C100825	MONDO:excludeNonDisease
NCIT:C100826	MONDO:excludeNonDisease
NCIT:C100827	MONDO:excludeNonDisease
NCIT:C100828	MONDO:excludeNonDisease
NCIT:C100829	MONDO:excludeNonDisease
NCIT:C10083	MONDO:excludeNonDisease
NCIT:C100830	MONDO:excludeNonDisease
NCIT:C100831	MONDO:excludeNonDisease
NCIT:C100832	MONDO:excludeNonDisease
NCIT:C100833	MONDO:excludeNonDisease
NCIT:C100834	MONDO:excludeNonDisease
NCIT:C100835	MONDO:excludeNonDisease
NCIT:C100836	MONDO:excludeNonDisease
NCIT:C100837	MONDO:excludeNonDisease
NCIT:C100838	MONDO:excludeNonDisease
NCIT:C100839	MONDO:excludeNonDisease
NCIT:C10084	MONDO:excludeNonDisease
NCIT:C100840	MONDO:excludeNonDisease
NCIT:C100841	MONDO:excludeNonDisease
NCIT:C100842	MONDO:excludeNonDisease
NCIT:C100843	MONDO:excludeNonDisease
NCIT:C100844	MONDO:excludeNonDisease
NCIT:C100845	MONDO:excludeNonDisease
NCIT:C100846	MONDO:excludeNonDisease
NCIT:C100847	MONDO:excludeNonDisease
NCIT:C100848	MONDO:excludeNonDisease
NCIT:C100849	MONDO:excludeNonDisease
NCIT:C10085	MONDO:excludeNonDisease
NCIT:C100850	MONDO:excludeNonDisease
NCIT:C100851	MONDO:excludeNonDisease
NCIT:C100852	MONDO:excludeNonDisease
NCIT:C100853	MONDO:excludeNonDisease
NCIT:C100854	MONDO:excludeNonDisease
NCIT:C100855	MONDO:excludeNonDisease
NCIT:C100856	MONDO:excludeNonDisease
NCIT:C100857	MONDO:excludeNonDisease
NCIT:C100858	MONDO:excludeNonDisease
NCIT:C100859	MONDO:excludeNonDisease
NCIT:C10086	MONDO:excludeNonDisease
NCIT:C100860	MONDO:excludeNonDisease
NCIT:C100861	MONDO:excludeNonDisease
NCIT:C100862	MONDO:excludeNonDisease
NCIT:C100863	MONDO:excludeNonDisease
NCIT:C100864	MONDO:excludeNonDisease
NCIT:C100865	MONDO:excludeNonDisease
NCIT:C100866	MONDO:excludeNonDisease
NCIT:C100867	MONDO:excludeNonDisease
NCIT:C100868	MONDO:excludeNonDisease
NCIT:C100869	MONDO:excludeNonDisease
NCIT:C10087	MONDO:excludeNonDisease
NCIT:C100870	MONDO:excludeNonDisease
NCIT:C100871	MONDO:excludeNonDisease
NCIT:C100872	MONDO:excludeNonDisease
NCIT:C100873	MONDO:excludeNonDisease
NCIT:C100874	MONDO:excludeNonDisease
NCIT:C100875	MONDO:excludeNonDisease
NCIT:C100876	MONDO:excludeNonDisease
NCIT:C100877	MONDO:excludeNonDisease
NCIT:C100878	MONDO:excludeNonDisease
NCIT:C100879	MONDO:excludeNonDisease
NCIT:C10088	MONDO:excludeNonDisease
NCIT:C100880	MONDO:excludeNonDisease
NCIT:C100881	MONDO:excludeNonDisease
NCIT:C100882	MONDO:excludeNonDisease
NCIT:C100883	MONDO:excludeNonDisease
NCIT:C100884	MONDO:excludeNonDisease
NCIT:C100885	MONDO:excludeNonDisease
NCIT:C100886	MONDO:excludeNonDisease
NCIT:C100887	MONDO:excludeNonDisease
NCIT:C100888	MONDO:excludeNonDisease
NCIT:C100889	MONDO:excludeNonDisease
NCIT:C10089	MONDO:excludeNonDisease
NCIT:C100890	MONDO:excludeNonDisease
NCIT:C100891	MONDO:excludeNonDisease
NCIT:C100892	MONDO:excludeNonDisease
NCIT:C100893	MONDO:excludeNonDisease
NCIT:C100894	MONDO:excludeNonDisease
NCIT:C100895	MONDO:excludeNonDisease
NCIT:C100896	MONDO:excludeNonDisease
NCIT:C100897	MONDO:excludeNonDisease
NCIT:C100898	MONDO:excludeNonDisease
NCIT:C100899	MONDO:excludeNonDisease
NCIT:C1009	MONDO:excludeNonDisease
NCIT:C10090	MONDO:excludeNonDisease
NCIT:C100900	MONDO:excludeNonDisease
NCIT:C100901	MONDO:excludeNonDisease
NCIT:C100902	MONDO:excludeNonDisease
NCIT:C100903	MONDO:excludeNonDisease
NCIT:C100904	MONDO:excludeNonDisease
NCIT:C100905	MONDO:excludeNonDisease
NCIT:C100906	MONDO:excludeNonDisease
NCIT:C100907	MONDO:excludeNonDisease
NCIT:C100908	MONDO:excludeNonDisease
NCIT:C100909	MONDO:excludeNonDisease
NCIT:C10091	MONDO:excludeNonDisease
NCIT:C100910	MONDO:excludeNonDisease
NCIT:C100911	MONDO:excludeNonDisease
NCIT:C100912	MONDO:excludeNonDisease
NCIT:C100913	MONDO:excludeNonDisease
NCIT:C100914	MONDO:excludeNonDisease
NCIT:C100915	MONDO:excludeNonDisease
NCIT:C100916	MONDO:excludeNonDisease
NCIT:C100917	MONDO:excludeNonDisease
NCIT:C100918	MONDO:excludeNonDisease
NCIT:C100919	MONDO:excludeNonDisease
NCIT:C10092	MONDO:excludeNonDisease
NCIT:C100920	MONDO:excludeNonDisease
NCIT:C100921	MONDO:excludeNonDisease
NCIT:C100922	MONDO:excludeNonDisease
NCIT:C100923	MONDO:excludeNonDisease
NCIT:C100924	MONDO:excludeNonDisease
NCIT:C100925	MONDO:excludeNonDisease
NCIT:C100926	MONDO:excludeNonDisease
NCIT:C100927	MONDO:excludeNonDisease
NCIT:C100928	MONDO:excludeNonDisease
NCIT:C100929	MONDO:excludeNonDisease
NCIT:C10093	MONDO:excludeNonDisease
NCIT:C100930	MONDO:excludeNonDisease
NCIT:C100931	MONDO:excludeNonDisease
NCIT:C100932	MONDO:excludeNonDisease
NCIT:C100933	MONDO:excludeNonDisease
NCIT:C100934	MONDO:excludeNonDisease
NCIT:C100935	MONDO:excludeNonDisease
NCIT:C100936	MONDO:excludeNonDisease
NCIT:C100937	MONDO:excludeNonDisease
NCIT:C100938	MONDO:excludeNonDisease
NCIT:C100939	MONDO:excludeNonDisease
NCIT:C10094	MONDO:excludeNonDisease
NCIT:C100940	MONDO:excludeNonDisease
NCIT:C100941	MONDO:excludeNonDisease
NCIT:C100942	MONDO:excludeNonDisease
NCIT:C100943	MONDO:excludeNonDisease
NCIT:C100944	MONDO:excludeNonDisease
NCIT:C100945	MONDO:excludeNonDisease
NCIT:C100946	MONDO:excludeNonDisease
NCIT:C100947	MONDO:excludeNonDisease
NCIT:C100948	MONDO:excludeNonDisease
NCIT:C100949	MONDO:excludeNonDisease
NCIT:C10095	MONDO:excludeNonDisease
NCIT:C100950	MONDO:excludeNonDisease
NCIT:C100951	MONDO:excludeNonDisease
NCIT:C100952	MONDO:excludeNonDisease
NCIT:C100953	MONDO:excludeNonDisease
NCIT:C100954	MONDO:excludeNonDisease
NCIT:C100955	MONDO:excludeNonDisease
NCIT:C100956	MONDO:excludeNonDisease
NCIT:C100957	MONDO:excludeNonDisease
NCIT:C100958	MONDO:excludeNonDisease
NCIT:C100959	MONDO:excludeNonDisease
NCIT:C10096	MONDO:excludeNonDisease
NCIT:C100960	MONDO:excludeNonDisease
NCIT:C100961	MONDO:excludeNonDisease
NCIT:C100962	MONDO:excludeNonDisease
NCIT:C100963	MONDO:excludeNonDisease
NCIT:C100964	MONDO:excludeNonDisease
NCIT:C100965	MONDO:excludeNonDisease
NCIT:C100966	MONDO:excludeNonDisease
NCIT:C100967	MONDO:excludeNonDisease
NCIT:C100968	MONDO:excludeNonDisease
NCIT:C100969	MONDO:excludeNonDisease
NCIT:C10097	MONDO:excludeNonDisease
NCIT:C100970	MONDO:excludeNonDisease
NCIT:C100971	MONDO:excludeNonDisease
NCIT:C100972	MONDO:excludeNonDisease
NCIT:C100973	MONDO:excludeNonDisease
NCIT:C100974	MONDO:excludeNonDisease
NCIT:C100975	MONDO:excludeNonDisease
NCIT:C100976	MONDO:excludeNonDisease
NCIT:C100977	MONDO:excludeNonDisease
NCIT:C100978	MONDO:excludeNonDisease
NCIT:C100979	MONDO:excludeNonDisease
NCIT:C10098	MONDO:excludeNonDisease
NCIT:C100980	MONDO:excludeNonDisease
NCIT:C100981	MONDO:excludeNonDisease
NCIT:C100982	MONDO:excludeNonDisease
NCIT:C100983	MONDO:excludeNonDisease
NCIT:C100984	MONDO:excludeNonDisease
NCIT:C100985	MONDO:excludeNonDisease
NCIT:C100986	MONDO:excludeNonDisease
NCIT:C100987	MONDO:excludeNonDisease
NCIT:C100988	MONDO:excludeNonDisease
NCIT:C100989	MONDO:excludeNonDisease
NCIT:C10099	MONDO:excludeNonDisease
NCIT:C100990	MONDO:excludeNonDisease
NCIT:C100991	MONDO:excludeNonDisease
NCIT:C100992	MONDO:excludeNonDisease
NCIT:C100993	MONDO:excludeNonDisease
NCIT:C100994	MONDO:excludeNonDisease
NCIT:C100995	MONDO:excludeNonDisease
NCIT:C100996	MONDO:excludeNonDisease
NCIT:C100997	MONDO:excludeNonDisease
NCIT:C100998	MONDO:excludeNonDisease
NCIT:C100999	MONDO:excludeNonDisease
NCIT:C1010	MONDO:excludeNonDisease
NCIT:C10100	MONDO:excludeNonDisease
NCIT:C101000	MONDO:excludeNonDisease
NCIT:C101001	MONDO:excludeNonDisease
NCIT:C101002	MONDO:excludeNonDisease
NCIT:C101003	MONDO:excludeNonDisease
NCIT:C101004	MONDO:excludeNonDisease
NCIT:C101005	MONDO:excludeNonDisease
NCIT:C101006	MONDO:excludeNonDisease
NCIT:C101007	MONDO:excludeNonDisease
NCIT:C101008	MONDO:excludeNonDisease
NCIT:C101009	MONDO:excludeNonDisease
NCIT:C10101	MONDO:excludeNonDisease
NCIT:C101010	MONDO:excludeNonDisease
NCIT:C101011	MONDO:excludeNonDisease
NCIT:C101012	MONDO:excludeNonDisease
NCIT:C101013	MONDO:excludeNonDisease
NCIT:C101014	MONDO:excludeNonDisease
NCIT:C101015	MONDO:excludeNonDisease
NCIT:C101016	MONDO:excludeNonDisease
NCIT:C101017	MONDO:excludeNonDisease
NCIT:C101018	MONDO:excludeNonDisease
NCIT:C101019	MONDO:excludeNonDisease
NCIT:C10102	MONDO:excludeNonDisease
NCIT:C101020	MONDO:excludeNonDisease
NCIT:C101021	MONDO:excludeNonDisease
NCIT:C101022	MONDO:excludeNonDisease
NCIT:C101023	MONDO:excludeNonDisease
NCIT:C101024	MONDO:excludeNonDisease
NCIT:C101025	MONDO:excludeNonDisease
NCIT:C101026	MONDO:excludeNonDisease
NCIT:C101027	MONDO:excludeNonDisease
NCIT:C101028	MONDO:excludeNonDisease
NCIT:C101029	MONDO:excludeNonDisease
NCIT:C10103	MONDO:excludeNonDisease
NCIT:C101030	MONDO:excludeNonDisease
NCIT:C101031	MONDO:excludeNonDisease
NCIT:C101032	MONDO:excludeNonDisease
NCIT:C101033	MONDO:excludeNonDisease
NCIT:C101034	MONDO:excludeNonDisease
NCIT:C101035	MONDO:excludeNonDisease
NCIT:C101036	MONDO:excludeNonDisease
NCIT:C101037	MONDO:excludeNonDisease
NCIT:C101038	MONDO:excludeNonDisease
NCIT:C101039	MONDO:excludeNonDisease
NCIT:C10104	MONDO:excludeNonDisease
NCIT:C101040	MONDO:excludeNonDisease
NCIT:C101041	MONDO:excludeNonDisease
NCIT:C101042	MONDO:excludeNonDisease
NCIT:C101043	MONDO:excludeNonDisease
NCIT:C101044	MONDO:excludeNonDisease
NCIT:C101045	MONDO:excludeNonDisease
NCIT:C101046	MONDO:excludeNonDisease
NCIT:C101047	MONDO:excludeNonDisease
NCIT:C101048	MONDO:excludeNonDisease
NCIT:C101049	MONDO:excludeNonDisease
NCIT:C10105	MONDO:excludeNonDisease
NCIT:C101050	MONDO:excludeNonDisease
NCIT:C101051	MONDO:excludeNonDisease
NCIT:C101052	MONDO:excludeNonDisease
NCIT:C101053	MONDO:excludeNonDisease
NCIT:C101054	MONDO:excludeNonDisease
NCIT:C101055	MONDO:excludeNonDisease
NCIT:C101056	MONDO:excludeNonDisease
NCIT:C101057	MONDO:excludeNonDisease
NCIT:C101058	MONDO:excludeNonDisease
NCIT:C101059	MONDO:excludeNonDisease
NCIT:C10106	MONDO:excludeNonDisease
NCIT:C101060	MONDO:excludeNonDisease
NCIT:C101061	MONDO:excludeNonDisease
NCIT:C101062	MONDO:excludeNonDisease
NCIT:C101063	MONDO:excludeNonDisease
NCIT:C101064	MONDO:excludeNonDisease
NCIT:C101065	MONDO:excludeNonDisease
NCIT:C101066	MONDO:excludeNonDisease
NCIT:C101067	MONDO:excludeNonDisease
NCIT:C101068	MONDO:excludeNonDisease
NCIT:C101069	MONDO:excludeNonDisease
NCIT:C10107	MONDO:excludeNonDisease
NCIT:C101070	MONDO:excludeNonDisease
NCIT:C101072	MONDO:excludeNonDisease
NCIT:C101073	MONDO:excludeNonDisease
NCIT:C101074	MONDO:excludeNonDisease
NCIT:C101075	MONDO:excludeNonDisease
NCIT:C101076	MONDO:excludeNonDisease
NCIT:C101077	MONDO:excludeNonDisease
NCIT:C101078	MONDO:excludeNonDisease
NCIT:C101079	MONDO:excludeNonDisease
NCIT:C10108	MONDO:excludeNonDisease
NCIT:C101080	MONDO:excludeNonDisease
NCIT:C101081	MONDO:excludeNonDisease
NCIT:C101082	MONDO:excludeNonDisease
NCIT:C101083	MONDO:excludeNonDisease
NCIT:C101084	MONDO:excludeNonDisease
NCIT:C101085	MONDO:excludeNonDisease
NCIT:C101086	MONDO:excludeNonDisease
NCIT:C101087	MONDO:excludeNonDisease
NCIT:C101088	MONDO:excludeNonDisease
NCIT:C101089	MONDO:excludeNonDisease
NCIT:C10109	MONDO:excludeNonDisease
NCIT:C101090	MONDO:excludeNonDisease
NCIT:C101091	MONDO:excludeNonDisease
NCIT:C101092	MONDO:excludeNonDisease
NCIT:C101093	MONDO:excludeNonDisease
NCIT:C101094	MONDO:excludeNonDisease
NCIT:C101095	MONDO:excludeNonDisease
NCIT:C101096	MONDO:excludeNonDisease
NCIT:C101097	MONDO:excludeNonDisease
